origin,destination,date,airline,departure_time,arrival_time,duration,stops,price
Colombo,Bahrain,2026-02-23,Air Arabia,"2:45 PM
 – 
8:05 PM",2:45 PM,7 hr 50 min,1 stop,$723
Colombo,Bahrain,2026-02-23,Emirates,"9:55 AM
 – 
4:20 PM",9:55 AM,8 hr 55 min,1 stop,$723
Colombo,Bahrain,2026-02-23,"SriLankan, Gulf Air","6:15 PM
 – 
11:55 PM",6:15 PM,8 hr 10 min,1 stop,$772
Colombo,Bahrain,2026-02-23,Etihad,"4:20 PM
 – 
9:00 PM",4:20 PM,7 hr 10 min,1 stop,$904
Colombo,Bahrain,2026-02-23,Qatar Airways,"11:15 AM
 – 
4:20 PM",11:15 AM,7 hr 35 min,1 stop,"$1,206"
Colombo,Bahrain,2026-02-23,,,,,,
Colombo,Bahrain,2026-02-23,,,,,,
Colombo,Bahrain,2026-02-23,,,,,,
Colombo,Bahrain,2026-02-23,,,,,,
Colombo,Bahrain,2026-02-23,,,,,,
Colombo,Bahrain,2026-02-23,,,,,,
Colombo,Bahrain,2026-02-23,,,,,,
Colombo,Bahrain,2026-02-23,,,,,,
Colombo,Bahrain,2026-02-23,,,,,,
Colombo,Bahrain,2026-02-23,,,,,,
Colombo,Bahrain,2026-02-23,,,,,,
Colombo,Bahrain,2026-02-24,Gulf Air,"3:55 PM
 – 
9:00 PM",3:55 PM,7 hr 35 min,1 stop,$404
Colombo,Bahrain,2026-02-24,Gulf Air,"4:55 PM
 – 
10:10 PM",4:55 PM,7 hr 45 min,1 stop,$633
Colombo,Bahrain,2026-02-24,Air Arabia,"2:45 PM
 – 
8:05 PM",2:45 PM,7 hr 50 min,1 stop,$676
Colombo,Bahrain,2026-02-24,flydubai,"9:15 AM
 – 
5:30 PM",9:15 AM,10 hr 45 min,1 stop,$697
Colombo,Bahrain,2026-02-24,Etihad,"9:50 AM
 – 
2:55 PM",9:50 AM,7 hr 35 min,1 stop,$712
Colombo,Bahrain,2026-02-24,Emirates,"8:15 PM
 – 
4:20 PM+1",8:15 PM,22 hr 35 min,2 stops,$634
Colombo,Bahrain,2026-02-24,Emirates,"8:15 PM
 – 
4:20 PM+1",8:15 PM,22 hr 35 min,2 stops,$634
Colombo,Bahrain,2026-02-24,flydubai,"11:15 AM
 – 
8:20 PM",11:15 AM,11 hr 35 min,2 stops,$646
Colombo,Bahrain,2026-02-24,Air Arabia,"4:45 AM
 – 
5:10 PM",4:45 AM,14 hr 55 min,1 stop,$652
Colombo,Bahrain,2026-02-24,Emirates,"9:50 PM
 – 
8:40 AM+1",9:50 PM,13 hr 20 min,1 stop,$680
Colombo,Bahrain,2026-02-24,Etihad,"4:20 PM
 – 
9:00 PM",4:20 PM,7 hr 10 min,1 stop,$712
Colombo,Bahrain,2026-02-24,Air Arabia,"2:50 AM
 – 
8:25 AM",2:50 AM,8 hr 5 min,1 stop,$712
Colombo,Bahrain,2026-02-24,Qatar Airways,"11:15 AM
 – 
4:20 PM",11:15 AM,7 hr 35 min,1 stop,$954
Colombo,Bahrain,2026-02-24,,,,,,
Colombo,Bahrain,2026-02-24,,,,,,
Colombo,Bahrain,2026-02-24,,,,,,
Colombo,Bahrain,2026-02-24,,,,,,
Colombo,Bahrain,2026-02-24,,,,,,
Colombo,Bahrain,2026-02-24,,,,,,
Colombo,Bahrain,2026-02-24,,,,,,
Colombo,Bahrain,2026-02-24,,,,,,
Colombo,Bahrain,2026-02-24,,,,,,
Colombo,Bahrain,2026-02-24,,,,,,
Colombo,Bahrain,2026-02-24,,,,,,
Colombo,Bahrain,2026-02-24,,,,,,
Colombo,Bahrain,2026-02-24,,,,,,
Colombo,Bahrain,2026-02-25,Gulf Air,"5:00 PM
 – 
10:10 PM",5:00 PM,7 hr 40 min,1 stop,$549
Colombo,Bahrain,2026-02-25,flydubai,"11:15 AM
 – 
8:20 PM",11:15 AM,11 hr 35 min,2 stops,$562
Colombo,Bahrain,2026-02-25,flydubai,"11:00 PM
 – 
7:35 AM+1",11:00 PM,11 hr 5 min,1 stop,$605
Colombo,Bahrain,2026-02-25,Emirates,"2:40 AM
 – 
8:40 AM",2:40 AM,8 hr 30 min,1 stop,$702
Colombo,Bahrain,2026-02-25,Emirates,"8:15 PM
 – 
4:20 PM+1",8:15 PM,22 hr 35 min,2 stops,$515
Colombo,Bahrain,2026-02-25,Emirates,"8:15 PM
 – 
4:20 PM+1",8:15 PM,22 hr 35 min,2 stops,$515
Colombo,Bahrain,2026-02-25,flydubai,"9:15 AM
 – 
5:30 PM",9:15 AM,10 hr 45 min,1 stop,$657
Colombo,Bahrain,2026-02-25,Air Arabia,"4:45 AM
 – 
5:10 PM",4:45 AM,14 hr 55 min,1 stop,$672
Colombo,Bahrain,2026-02-25,Air Arabia,"2:50 AM
 – 
8:25 AM",2:50 AM,8 hr 5 min,1 stop,$678
Colombo,Bahrain,2026-02-25,Emirates,"8:15 PM
 – 
8:40 AM+1",8:15 PM,14 hr 55 min,2 stops,$680
Colombo,Bahrain,2026-02-25,Qatar Airways,"11:15 AM
 – 
4:20 PM",11:15 AM,7 hr 35 min,1 stop,$700
Colombo,Bahrain,2026-02-25,Emirates,"9:55 AM
 – 
4:20 PM",9:55 AM,8 hr 55 min,1 stop,$702
Colombo,Bahrain,2026-02-25,Etihad,"9:30 PM
 – 
2:15 AM+1",9:30 PM,7 hr 15 min,1 stop,$854
Colombo,Bahrain,2026-02-25,,,,,,
Colombo,Bahrain,2026-02-25,,,,,,
Colombo,Bahrain,2026-02-25,,,,,,
Colombo,Bahrain,2026-02-25,,,,,,
Colombo,Bahrain,2026-02-25,,,,,,
Colombo,Bahrain,2026-02-25,,,,,,
Colombo,Bahrain,2026-02-25,,,,,,
Colombo,Bahrain,2026-02-25,,,,,,
Colombo,Bahrain,2026-02-25,,,,,,
Colombo,Bahrain,2026-02-25,,,,,,
Colombo,Bahrain,2026-02-25,,,,,,
Colombo,Bahrain,2026-02-25,,,,,,
Colombo,Bahrain,2026-02-25,,,,,,
Colombo,Bahrain,2026-02-26,Gulf Air,"4:55 PM
 – 
10:10 PM",4:55 PM,7 hr 45 min,1 stop,$504
Colombo,Bahrain,2026-02-26,Gulf Air,"3:55 PM
 – 
9:00 PM",3:55 PM,7 hr 35 min,1 stop,$541
Colombo,Bahrain,2026-02-26,Emirates,"9:50 PM
 – 
2:25 AM+1",9:50 PM,7 hr 5 min,1 stop,$599
Colombo,Bahrain,2026-02-26,Emirates,"8:15 PM
 – 
8:40 AM+1",8:15 PM,14 hr 55 min,2 stops,$486
Colombo,Bahrain,2026-02-26,Emirates,"8:15 PM
 – 
4:20 PM+1",8:15 PM,22 hr 35 min,2 stops,$505
Colombo,Bahrain,2026-02-26,Emirates,"9:55 AM
 – 
4:20 PM",9:55 AM,8 hr 55 min,1 stop,$640
Colombo,Bahrain,2026-02-26,flydubai,"5:20 PM
 – 
7:35 AM+1",5:20 PM,16 hr 45 min,1 stop,$657
Colombo,Bahrain,2026-02-26,Emirates,"2:40 AM
 – 
8:40 AM",2:40 AM,8 hr 30 min,1 stop,$691
Colombo,Bahrain,2026-02-26,Air Arabia,"2:45 PM
 – 
4:05 AM+1",2:45 PM,15 hr 50 min,1 stop,$705
Colombo,Bahrain,2026-02-26,Air Arabia,"2:45 PM
 – 
8:05 PM",2:45 PM,7 hr 50 min,1 stop,$707
Colombo,Bahrain,2026-02-26,Etihad,"9:50 AM
 – 
2:55 PM",9:50 AM,7 hr 35 min,1 stop,$787
Colombo,Bahrain,2026-02-26,Etihad,"4:20 PM
 – 
9:00 PM",4:20 PM,7 hr 10 min,1 stop,$787
Colombo,Bahrain,2026-02-26,Qatar Airways,"11:15 AM
 – 
4:20 PM",11:15 AM,7 hr 35 min,1 stop,$833
Colombo,Bahrain,2026-02-26,,,,,,
Colombo,Bahrain,2026-02-26,,,,,,
Colombo,Bahrain,2026-02-26,,,,,,
Colombo,Bahrain,2026-02-26,,,,,,
Colombo,Bahrain,2026-02-26,,,,,,
Colombo,Bahrain,2026-02-26,,,,,,
Colombo,Bahrain,2026-02-26,,,,,,
Colombo,Bahrain,2026-02-26,,,,,,
Colombo,Bahrain,2026-02-26,,,,,,
Colombo,Bahrain,2026-02-26,,,,,,
Colombo,Bahrain,2026-02-26,,,,,,
Colombo,Bahrain,2026-02-26,,,,,,
Colombo,Bahrain,2026-02-26,,,,,,
Colombo,Bahrain,2026-02-27,EmiratesQantas,"2:40 AM
 – 
8:40 AM",2:40 AM,8 hr 30 min,1 stop,$403
Colombo,Bahrain,2026-02-27,Gulf Air,"3:55 PM
 – 
9:00 PM",3:55 PM,7 hr 35 min,1 stop,$504
Colombo,Bahrain,2026-02-27,Gulf Air,"4:55 PM
 – 
10:10 PM",4:55 PM,7 hr 45 min,1 stop,$541
Colombo,Bahrain,2026-02-27,Qatar Airways,"10:15 AM
 – 
4:20 PM",10:15 AM,8 hr 35 min,1 stop,$632
Colombo,Bahrain,2026-02-27,Air Arabia,"2:45 PM
 – 
8:05 PM",2:45 PM,7 hr 50 min,1 stop,$637
Colombo,Bahrain,2026-02-27,EmiratesQantas,"9:55 AM
 – 
4:20 PM",9:55 AM,8 hr 55 min,1 stop,$554
Colombo,Bahrain,2026-02-27,EmiratesQantas,"9:50 PM
 – 
8:40 AM+1",9:50 PM,13 hr 20 min,1 stop,$560
Colombo,Bahrain,2026-02-27,EmiratesQantas,"9:50 PM
 – 
2:25 AM+1",9:50 PM,7 hr 5 min,1 stop,$581
Colombo,Bahrain,2026-02-27,Air Arabia,"4:45 AM
 – 
5:10 PM",4:45 AM,14 hr 55 min,1 stop,$592
Colombo,Bahrain,2026-02-27,Etihad,"4:20 PM
 – 
9:00 PM",4:20 PM,7 hr 10 min,1 stop,$669
Colombo,Bahrain,2026-02-27,Qatar Airways,"11:15 AM
 – 
4:20 PM",11:15 AM,7 hr 35 min,1 stop,$787
Colombo,Bahrain,2026-02-27,,,,,,
Colombo,Bahrain,2026-02-27,,,,,,
Colombo,Bahrain,2026-02-27,,,,,,
Colombo,Bahrain,2026-02-27,,,,,,
Colombo,Bahrain,2026-02-27,,,,,,
Colombo,Bahrain,2026-02-27,,,,,,
Colombo,Bahrain,2026-02-27,,,,,,
Colombo,Bahrain,2026-02-27,,,,,,
Colombo,Bahrain,2026-02-27,,,,,,
Colombo,Bahrain,2026-02-27,,,,,,
Colombo,Bahrain,2026-02-27,,,,,,
Colombo,Bahrain,2026-02-28,Air Arabia,"2:45 PM
 – 
8:05 PM",2:45 PM,7 hr 50 min,1 stop,$710
Colombo,Bahrain,2026-02-28,flydubai,"9:15 AM
 – 
2:30 PM",9:15 AM,7 hr 45 min,1 stop,$728
Colombo,Bahrain,2026-02-28,Etihad,"9:50 AM
 – 
2:55 PM",9:50 AM,7 hr 35 min,1 stop,$789
Colombo,Bahrain,2026-02-28,Emirates,"9:50 PM
 – 
2:25 AM+1",9:50 PM,7 hr 5 min,1 stop,$846
Colombo,Bahrain,2026-02-28,Qatar Airways,"10:15 AM
 – 
4:20 PM",10:15 AM,8 hr 35 min,1 stop,$854
Colombo,Bahrain,2026-02-28,Emirates,"8:15 PM
 – 
4:20 PM+1",8:15 PM,22 hr 35 min,2 stops,$507
Colombo,Bahrain,2026-02-28,Air Arabia,"4:45 AM
 – 
5:10 PM",4:45 AM,14 hr 55 min,1 stop,$664
Colombo,Bahrain,2026-02-28,Emirates,"8:15 PM
 – 
4:20 PM+1",8:15 PM,22 hr 35 min,2 stops,$689
Colombo,Bahrain,2026-02-28,Air Arabia,"2:50 AM
 – 
8:25 AM",2:50 AM,8 hr 5 min,1 stop,$770
Colombo,Bahrain,2026-02-28,Emirates,"2:40 AM
 – 
8:40 AM",2:40 AM,8 hr 30 min,1 stop,$846
Colombo,Bahrain,2026-02-28,Emirates,"9:55 AM
 – 
4:20 PM",9:55 AM,8 hr 55 min,1 stop,$846
Colombo,Bahrain,2026-02-28,Etihad,"4:20 PM
 – 
9:00 PM",4:20 PM,7 hr 10 min,1 stop,$904
Colombo,Bahrain,2026-02-28,Qatar Airways,"11:15 AM
 – 
4:20 PM",11:15 AM,7 hr 35 min,1 stop,$923
Colombo,Bahrain,2026-02-28,,,,,,
Colombo,Bahrain,2026-02-28,,,,,,
Colombo,Bahrain,2026-02-28,,,,,,
